filename,question,result
ifm-geomar_rep6.pdf,What components/devices/sensors used in this mission and for how long?,"Based on the provided context, the following components/devices/sensors are used in the mission:

- **INS - iXblue Phins Compact C3**: Provides position information with an error range of 0.15° for heading and 0.05° for roll and pitch.
- **DVL - Teledyne RDI Explorer 600kHz**: Measures the vehicle's velocity relative to the sea floor and its altitude.
- **CTD - Sea-Bird SBE 49 FastCAT**: Acquires conductivity, temperature, and pressure of water to calculate sound velocity.
- **Pressure sensor - Valeport ultraP**: Measures pressure and converts it to water depth.
- **USBL2 - Evologics S2CR 18/34**: Combines underwater acoustics and positioning.
- **GPS - Quectel l86 GNSS module**: Determines the vehicle's absolute position at the surface.
- **mk II Camera**: Used for photographic surveys, takes up to 2 images per second with a resolution of 12.34MP. 
- **Reson Seabat 7125**: Used in the abortive test dive.
- **RDI ADCP**
- **Wetlabs ECO FLNTU backscatter**
- **Edgetech 2200M Sidescan sonar**
- **Eh-sensor**

The mission, as described, can have a duration of up to 9 hours and cover a total length of about 10 kilometers, depending on settings, payload, and environmental conditions like currents. However, specific durations for individual components are not mentioned."
ifm-geomar_rep45-red.pdf,What components/devices/sensors used in this mission and for how long?,"Based on the provided context, the following components, devices, and sensors were used in the mission:

- **mk II Camera:** Used for photographic surveys, capable of taking up to 2 images per second with a resolution of 12.34MP.
- **INS - iXblue Phins Compact C3:** Internal navigation unit that processes sensor data and provides position information.
- **DVL - Teledyne RDI Explorer 600kHz:** Measures the vehicle’s velocity relative to the sea floor and its altitude.
- **CTD - Sea-Bird SBE 49 FastCAT:** Acquires conductivity, temperature, and pressure of the water and calculates sound velocity.
- **Pressure sensor - Valeport ultraP:** Measures pressure and converts it to water depth.
- **USBL2 - Evologics S2CR 18/34:** Modem combining underwater acoustics and positioning.
- **GPS - Quectel l86 GNSS module:** Determines the vehicle’s absolute position at the surface.
- **Reson Seabat 7125, RDI ADCP, Wetlabs ECO FLNTU backscatter, Edgetech 2200M Sidescan sonar, Eh-sensor:** Instruments used in the mission, although specific roles are not detailed in the context.

The mission duration could be up to 9 hours, depending on settings, payload, and environmental conditions like currents.

**Note:** Some instruments like Reson Seabat 7125, RDI ADCP, Wetlabs ECO FLNTU backscatter, Edgetech 2200M Sidescan sonar, and Eh-sensor were mentioned, but their specific roles and duration of use are not detailed in the provided context."
ifm-geomar_rep25.pdf,What components/devices/sensors used in this mission and for how long?,"Based on the information provided, the components/devices/sensors used in this mission include:

- **INS - iXblue Phins Compact C3**: Internal navigation unit for processing sensor data and providing position information.
- **DVL - Teledyne RDI Explorer 600kHz**: Measures vehicle’s velocity relative to the sea floor and its altitude.
- **CTD - Sea-Bird SBE 49 FastCAT**: Acquires conductivity, temperature, and pressure of the water and calculates sound velocity.
- **Pressure Sensor - Valeport ultraP**: Measures pressure and converts it to water depth.
- **USBL2 - Evologics S2CR 18/34**: Underwater acoustics and positioning modem.
- **GPS - Quectel l86 GNSS module**: Determines vehicle’s absolute position at the surface.
- **mk II Camera**: Down or forward-looking camera system for photographic surveys.
- **Reson Seabat 7125**: Used in a test dive.
- **RDI ADCP**: Acoustic Doppler Current Profiler.
- **Wetlabs ECO FLNTU Backscatter**: Used in a test dive.
- **Edgetech 2200M Sidescan Sonar**: Used in a test dive.
- **Eh-sensor**: Used in a test dive.

The mission duration can be up to **9 hours** with a total length of about **10 kilometers**, depending on settings, payload, and environmental conditions. However, one mission was aborted after a few minutes, and a test dive failed twice."
ifm-geomar_rep50-red.pdf,What components/devices/sensors used in this mission and for how long?,"- **Mk II Camera: This camera system is used for photographic surveys and can take up to 2 images per second with a resolution of 12.34MP.**
- **CoraMo with high power LEDs: This provides connection for 8 high power LEDs.**
- **DeltaT multibeam or a magnetometer: These are available payload options.**
- **Nitrate sensor: This was carried by AUV LUISE during the mission.**
- **INS - iXblue Phins Compact C3: Provides navigation and position information with specific accuracy.**
- **DVL - Teledyne RDI Explorer 600kHz: Measures the vehicle's velocity relative to the seafloor and its altitude.**
- **CTD - Sea-Bird SBE 49 FastCAT: Acquires conductivity, temperature, and pressure of the water and calculates sound velocity.**
- **Pressure sensor - Valeport ultraP: Measures pressure and converts it to water depth.**
- **USBL2 - Evologics S2CR 18/34: Combines underwater acoustics and positioning.**
- **GPS - Quectel l86 GNSS module: Used to determine the vehicle’s absolute position at the surface.**
- **Mission Duration: Missions can last up to 9 hours and cover about 10 kilometers, depending on settings and conditions.**
"
ifm-geomar_rep4.pdf,What components/devices/sensors used in this mission and for how long?,"- **The mission involved the use of a mk II Camera, which is mounted on both vehicles, capable of capturing up to 2 images per second with a resolution of 12.34MP.**
- **AUV LUISE carried a nitrate sensor during the mission.**
- **The standard sensors included an INS - iXblue Phins Compact C3, DVL - Teledyne RDI Explorer 600kHz, CTD - Sea-Bird SBE 49 FastCAT, Pressure sensor - Valeport ultraP, USBL2 - Evologics S2CR 18/34, and GPS - Quectel l86 GNSS module.**
- **Additional instruments used were Reson Seabat 7125, RDI ADCP, Seabird Fastcat SBE49 CTD, Wetlabs ECO FLNTU backscatter, Edgetech 2200M Sidescan sonar, and an Eh-sensor.**
- **The mission had a duration of up to 9 hours and a total length of about 10 kilometers, depending on settings, payload, and environmental conditions like currents.**

If more specific details about the exact duration of each component's use are needed, the document does not provide that information."
ifm-geomar_rep39.pdf,What components/devices/sensors used in this mission and for how long?,"- **Mk II Camera: can be mounted on vehicles for photographic surveys.**
- **INS - iXblue Phins Compact C3: provides position information with specific error ranges.**
- **DVL - Teledyne RDI Explorer 600kHz: measures velocity relative to the sea floor and altitude.**
- **CTD - Sea-Bird SBE 49 FastCAT: measures conductivity, temperature, pressure, and calculates sound velocity.**
- **Pressure sensor - Valeport ultraP: measures pressure and converts it to water depth.**
- **USBL2 - Evologics S2CR 18/34: combines underwater acoustics and positioning.**
- **GPS - Quectel l86 GNSS module: determines absolute position at the surface.**
- **Reson Seabat 7125**
- **RDI ADCP**
- **Wetlabs ECO FLNTU backscatter**
- **Edgetech 2200M Sidescan sonar**
- **Eh-sensor**

The mission duration can be up to 9 hours and a total length of about 10 kilometers, depending on settings, payload, and environmental conditions."
ifm_geomar_rep5.pdf,What components/devices/sensors used in this mission and for how long?,"- **AUV LUISE carried a nitrate sensor.**
- **Standard sensors on AUVs ANTON and LUISE included:**
  - **INS - iXblue Phins Compact C3**
  - **DVL - Teledyne RDI Explorer 600kHz**
  - **CTD - Sea-Bird SBE 49 FastCAT**
  - **Pressure sensor - Valeport ultraP**
  - **USBL2 - Evologics S2CR 18/34**
  - **GPS - Quectel l86 GNSS module**
- **Optional payload sensors used:**
  - **Reson Seabat 7125**
  - **RDI ADCP**
  - **Wetlabs ECO FLNTU backscatter**
  - **Edgetech 2200M Sidescan sonar**
  - **Eh-sensor**
- **Satellite lander deployment components:**
  - **300 kHz ADCP (RDI -Teledyne Instruments)**
  - **Storage CTD (SBE16plus V2) with Paroscientific digiquartz pressure sensor**
  - **HARP hydrophone (Scripps Research Institute, La Jolla) with a data logger**

- **Mission duration:**
  - **AUV missions can last up to 9 hours.**
  - **Satellite lander deployment at Sleipner lasted for 3 days.**"
ifm-geomar_rep13.pdf,What components/devices/sensors used in this mission and for how long?,"- **mk II Camera: Used for photographic surveys.**
- **High power LEDs: Connected to CoraMo for illumination.**
- **DeltaT multibeam and magnetometer: Available payload options.**
- **Nitrate sensor: Carried by AUV LUISE during this cruise.**
- **INS - iXblue Phins Compact C3: Provides navigation and position information.**
- **DVL - Teledyne RDI Explorer 600kHz: Measures velocity relative to the sea floor and altitude.**
- **CTD - Sea-Bird SBE 49 FastCAT: Acquires conductivity, temperature, and pressure of the water.**
- **Pressure sensor - Valeport ultraP: Measures pressure and converts it to water depth.**
- **USBL2 - Evologics S2CR 18/34: Combines underwater acoustics and positioning.**
- **GPS - Quectel l86 GNSS module: Determines vehicle’s absolute position at the surface.**
- **Reson Seabat 7125, RDI ADCP, Seabird Fastcat SBE49 CTD, Wetlabs ECO FLNTU backscatter, Edgetech 2200M Sidescan sonar, Eh-sensor: Used during the test dive.**
- **300 kHz ADCP (RDI -Teledyne Instruments), storage CTD (SBE16plus V2) with Paroscientific digiquartz pressure sensor, HARP hydrophone: Used in satellite lander deployments.**

The mission duration for AUVs can be up to 9 hours and a total length of about 10 kilometers. The satellite lander deployment at Sleipner lasted for 3 days."
ifm-geomar_rep43.pdf,What components/devices/sensors used in this mission and for how long?,"- **AUV LUISE carried a nitrate sensor.**
- **Standard sensors on AUV ANTON and LUISE include: iXblue Phins Compact C3 INS, Teledyne RDI Explorer 600kHz DVL, Sea-Bird SBE 49 FastCAT CTD, Valeport ultraP pressure sensor, Evologics S2CR 18/34 USBL2, and Quectel l86 GNSS module GPS.**
- **Additional instruments used: Reson Seabat 7125, RDI ADCP, Seabird Fastcat SBE49 CTD, Wetlabs ECO FLNTU backscatter, Edgetech 2200M Sidescan sonar, Eh-sensor.**
- **Satellite lander equipped with a 300 kHz ADCP, SBE16plus V2 CTD with a Paroscientific digiquartz pressure sensor, HARP hydrophone with a data logger, and battery casing.**

- **The satellite lander deployment at Sleipner lasted for 3 days.**
- **Mission duration for AUV can be up to 9 hours.**"
ifm-geomar_rep27.pdf,What components/devices/sensors used in this mission and for how long?,"Based on the provided context, the following components/devices/sensors were used:

- **mk II Camera**: Mounted on vehicles for photographic surveys.
- **INS - iXblue Phins Compact C3**: Processes sensor data and provides position information.
- **DVL - Teledyne RDI Explorer 600kHz**: Measures velocity relative to the seafloor and altitude.
- **CTD - Sea-Bird SBE 49 FastCAT**: Measures conductivity, temperature, and pressure to calculate sound velocity.
- **Pressure sensor - Valeport ultraP**: Measures water depth.
- **USBL2 - Evologics S2CR 18/34**: Combines underwater acoustics and positioning.
- **GPS - Quectel l86 GNSS module**: Determines the vehicle’s absolute position at the surface.
- **Reson Seabat 7125**: Used during a test dive.
- **RDI ADCP**: Used during a test dive.
- **Wetlabs ECO FLNTU**: Used during a test dive for backscatter measurements.
- **Edgetech 2200M Sidescan sonar**: Used during a test dive.
- **Eh-sensor**: Used during a test dive.
- **Satellite lander**: Equipped with a 300kHz ADCP, SBE16plus V2 CTD, Paroscientific digiquartz pressure sensor, HARP hydrophone, data logger, and battery casing.

The duration of the specific missions is not provided in the context, but the satellite lander had deployments, including a 3-day test deployment at Sleipner and a long-term deployment in the crater of the 22-4b well site until September 2011."
ifm-geomar_rep49.pdf,What components/ devices/ sensors used in this mission?,"The components, devices, and sensors used in this mission include:

- **Piezometer data loggers**
- **NGI-supplied tiltmeter**
- **SBE9 CTD instrument** (samples at 4 Hz, equipped with temperature, conductivity, and pressure sensors, with additions for oxygen and light transmission)
- **24-carosel rosette system** with 12 Niskin bottles
- **CO2 and methane sensors** (Contros HydroC sensors)
- **SEABIRD data monitor**
- **SIMRAD acoustic system**
- **EK60 sonar system**"
ifm-geomar_rep28.pdf,What components/ devices/ sensors used in this mission?,"**Components/Devices/Sensors Used:**
- Piezometer data loggers
- NGI-supplied tiltmeter in a bottle
- SBE9 CTD system with default sensors (temperature, conductivity, pressure)
- Oxygen sensor
- Light transmission sensor
- 24-carosel rosette system with 12 Niskin bottles
- Contros HydroC CO2 and methane sensors
- EK60 sonar system
- Motion sensor
- GPS (DataVis-system)
- Multi-beam system (50 kHz, Hydrostar 3.4 software)
- Sound velocity profile equipment (CTD)
- Mbsystem software package (MBedit, MBgrid)
- Fledermaus software for 3D visualization"
ifm-geomar_rep33.pdf,What components/ devices/ sensors used in this mission?,"* CTD Probe
* GPS
* Inertial Navigation System (INS)
* Doppler Velocity Log (DVL)
* SBE9 (oceanographic data acquisition)
* Niskin bottles (24-carosel rosette system)
* Contros HydroC sensors (CO2 and methane sensors)
* ADCP
* NGI-supplied tiltmeter
* Manipulator of the ROV"
ifm-geomar_rep42.pdf,What components/ devices/ sensors used in this mission?,"* GPS
* Inertial Navigation System (INS)
* Doppler Velocity Log (DVL)
* CTD Probe
* SBE9 (oceanographic data acquisition)
* Methane sensor (Contros HydroC sensors)
* CO2 sensor (Contros HydroC sensors)
* Data loggers
* NGI-supplied tiltmeter
* 24-carosel rosette system with 12 Niskin bottles"
ifm-geomar_rep9.pdf,What components/ devices/ sensors used in this mission?,"The components, devices, and sensors used in the mission include:

- **5 cameras (Kongsberg)**
  - Forward-looking black-and-white camera
  - Forward-looking color camera
  - Forward-looking color still camera
  - Rear-looking black-and-white camera
  - TMS-mounted black-and-white camera
- **Lights**
- **Alti-, depth-, pan- and tilt-meter**
- **Compass**
- **Forward-looking “Super Seeking Sonar System” (325 or 675 kHz)**
- **5-function manipulator arm**
- **Sample tray for retrieved samples or additional instrumentation**
- **IXSEA GAPS system for meter-scale positioning and navigation**
- **2 transponders (ROV-mounted and TMS-mounted)**
- **Piezometer data loggers**
- **NGI-supplied tiltmeter in a bottle**
- **GPS**
- **Inertial Navigation System (INS)**
- **Doppler Velocity Log (DVL)**
- **CTD Probe for temperature and salinity data**"
ifm-geomar_rep38.pdf,What components/ devices/ sensors used in this mission?,"The mission used the following components, devices, and sensors:
- GPS (Global Positioning System)
- Inertial Navigation System (INS)
- Doppler Velocity Log (DVL)
- CTD Probe
- ADCP (Acoustic Doppler Current Profiler)
- NGI-supplied tiltmeter
- Piezometer data loggers"
ifm-geomar_rep23.pdf,What components/ devices/ sensors used in this mission?,"*Doppler Velocity Log (DVL)*  
*Inertial Navigation System (INS)*  
*GPS*  
*CTD Probe*  
*NGI-supplied tiltmeter*  
*Piezometer data loggers*"
ifm-geomar_rep26.pdf,What components/ devices/ sensors used in this mission?,"**GPS**  
**Inertial Navigation System (INS)**  
**Doppler Velocity Log (DVL)**  
**CTD Probe**  
**Piezometer data loggers**  
**Tiltmeter**  
**ADCP (Acoustic Doppler Current Profiler)**"
ifm-geomar_rep19.pdf,What components/ devices/ sensors used in this mission?,"*Inertial Navigation System (INS)*
*GPS*
*Doppler Velocity Log (DVL)*
*CTD Probe*
*Microstructure sensor*
*ADCP (Acoustic Doppler Current Profiler)*
*Piezometer data loggers*
*NGI-supplied tiltmeter*"
ifm-geomar_rep48.pdf,What components/ devices/ sensors used in this mission?,"The components, devices, and sensors used in this mission include:

- Autonomous Underwater Vehicle (AUV)
- Inertial Navigation System (INS)
- Doppler Velocity Log (DVL)
- GPS
- Acoustic Doppler Current Profiler (ADCP)
- NGI-supplied tiltmeter in a bottle
- Piezometer data loggers
- Microstructure sensor
- Real-time display of bridge navigation data
- CTD Probe"
ifm-geomar_rep12.pdf,What components/ devices/ sensors used in this mission?,"*NGI-supplied tiltmeter*
*ADCP (Acoustic Doppler Current Profiler)*
*Piezometer data loggers*
*GPS (Global Positioning System)*
*Inertial Navigation System (INS)*
*Doppler Velocity Log (DVL)*
*CTD Probe (Conductivity, Temperature, and Depth Probe)*"
ifm-geomar_rep17.pdf,What components/ devices/ sensors used in this mission?,"**Hydrophone (E-2PD or HTI-01-PCA)**

**Recording devices (MBS, MES, MLS, or MTS)**

**Piezometer data loggers**

**NGI-supplied tiltmeter**

**Acoustic release transponder**

**Radio beacon**

**Flashlight**

**Flag**

**Swimming line**

"
geomar_rep_ns_58_2021 tjm 2.pdf,What components/ devices/ sensors used in this mission?,"* E-2PD hydrophone from OAS Inc.
* HTI-01-PCA hydrophone from HIGH TECH
* MBS, MES, MLS, or MTS recorder from SEND GmbH
* NGI-supplied tiltmeter
* Piezometer data loggers
* Acoustic release transponder
* Radio beacon
* Flashlight
* Flag
* Swimming line for retrieval"
ifm-geomar_rep14.pdf,What components/ devices/ sensors used in this mission?,"*ADCP*
*NGI-supplied tiltmeter*
*Piezometer data loggers*
*E-2PD hydrophone*
*HTI-01-PCA hydrophone*
*MBS, MES, MLS, or MTS recorders*"
ifm-geomar_rep22.pdf,What components/ devices/ sensors used in this mission?,"**ROV Cameras**
**Lights**
**Alti-meter**
**Depth-meter**
**Pan-meter**
**Tilt-meter**
**Compass**
**Super Seeking Sonar System**
**Manipulator arm**
**IXSEA GAPS system**
**Transponders (IXSEA)**
**Laser video measurement system**
**CTD**
**Tool sled**
**Hydraulically driven trays**
**Sample basket**
**NGI-supplied tiltmeter**
**Piezometer data loggers**"
ifm-geomar_rep34.pdf,What components/ devices/ sensors used in this mission?,"* **5 cameras (Kongsberg)**
* **Lights**
* **Forward-looking black-and-white camera**
* **Forward-looking color camera**
* **Forward-looking color still camera**
* **Rear-looking black-and-white camera**
* **TMS-mounted black-and-white camera**
* **Altimeter**
* **Depth meter**
* **Pan and tilt meter**
* **Compass**
* **Forward-looking Super Seeking Sonar System (325 or 675 kHz)**
* **5-function manipulator arm**
* **Sample tray**
* **Ship-mounted IXSEA GAPS system**
* **2 transponders (ROV-mounted and TMS-mounted)**
* **Laser video measurement system**
* **CTD**
* **Tool sled with 2 hydraulically driven trays**
* **Sample basket**
* **NGI-supplied tiltmeter**
* **Piezometer data loggers**"
ifm-geomar_rep29.pdf,What components/ devices/ sensors used in this mission?,"**Cameras (forward-looking black-and-white, forward-looking color, forward-looking color still, rear-looking black-and-white, TMS-mounted black-and-white)**

**Lights**

**Alti-meter**

**Depth-meter**

**Pan-meter**

**Tilt-meter**

**Compass**

**Forward-looking “Super Seeking Sonar System” (325 or 675 kHz)**

**5-function manipulator arm**

**Sample tray**

**Ship-mounted IXSEA GAPS system**

**ROV-mounted and TMS-mounted transponders (IXSEA)**

**NGI-supplied tiltmeter**

**Laser video measurement system**

**CTD (Conductivity, Temperature, Depth)**

**Tool sled with hydraulically driven trays**

**Sample basket**

**Piezometer data loggers**"
ifm-geomar_rep40.pdf,What components/ devices/ sensors used in this mission?,"**Cameras, lights, altimeter, depth meter, pan meter, tilt meter, compass, Super Seeking Sonar System, manipulator arm, sample tray, IXSEA GAPS system, transponders, data loggers, tiltmeter, laser video measurement system, CTD, tool sled, sample basket.**"
ifm-geomar_rep1.pdf,What components/ devices/ sensors used in this mission?,"Based on the given context, the following components/devices/sensors were used in the mission:\n\n- **Gravity sensor with a spring-mass assembly:** It includes a control electronics unit and a power supply with a sealed buffered battery unit capable of maintaining the internal temperature stabilization for 24 hours in case of a main power loss. \n\n- **Magnetometer:** It was towed 300 meters aft of the vessel during survey operations and operated at varying depths depending on the speed of the vessel. \n\n- **Navigation system:** GPS was used for precise position information. \n\n- **Simrad EM 120 swathmapping bathymetry system** \n\n- **Parasound system**\n\n- **CTD data collection system**\n\n- **Seismic instrumentation**\n\n- **Gravimeter**\n\nThe context does not specify the exact duration each component/device/sensor was used for, only that the gravity sensor can maintain temperature stabilization for 24 hours in case of a power loss. Therefore, I don't know the specific duration each was used for the mission.
"
